caregiver_id,shift_id,shift_start,shift_end,status,offered,applied,assigned,cancelled,declined,rejected,unapplied,cancelled_reason,invitation_notes,unavailability,read,last_invited,num_invites_sent
793517,132606143,00:00.0,00:00.0,assigned,55:16.6,NULL,55:16.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
796677,132615440,00:00.0,00:00.0,assigned,59:32.4,NULL,59:32.4,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
797996,132832941,00:00.0,00:00.0,cancelled,11:03.4,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,11:03.4,1
798243,132832941,00:00.0,00:00.0,cancelled,11:11.5,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,11:11.5,1
799828,132538091,00:00.0,00:00.0,assigned,07:17.1,NULL,07:17.1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
801172,132662502,00:00.0,00:00.0,assigned,29:53.0,NULL,29:53.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
802481,132760361,00:00.0,00:00.0,unapplied,11:43.3,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:43.3,1
803473,132519483,00:00.0,00:00.0,assigned,51:45.6,NULL,51:45.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
804193,132504984,00:00.0,00:00.0,assigned,33:29.2,NULL,33:29.2,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
805376,132760361,00:00.0,00:00.0,unapplied,11:37.0,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:37.0,1
807270,132304179,00:00.0,00:00.0,assigned,35:44.3,NULL,35:44.3,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
807353,132573941,00:00.0,00:00.0,assigned,51:29.7,NULL,51:29.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
810228,132832941,00:00.0,00:00.0,cancelled,11:09.1,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,11:09.1,1
810245,132760361,00:00.0,00:00.0,unapplied,11:34.3,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:34.4,1
810264,132760361,00:00.0,00:00.0,unapplied,11:29.7,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:29.7,1
812842,132832941,00:00.0,00:00.0,cancelled,10:58.0,NULL,17:00.9,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,10:58.0,1
812912,132371357,00:00.0,00:00.0,rejected,NULL,44:00.7,NULL,NULL,NULL,02:25.9,NULL,NULL,NULL,0,NULL,NULL,NULL
814821,132617213,00:00.0,00:00.0,assigned,01:13.7,NULL,01:13.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
815043,132760361,00:00.0,00:00.0,unapplied,11:36.5,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:36.6,1
815047,132832941,00:00.0,00:00.0,cancelled,10:58.3,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,10:58.4,1
816434,132760361,00:00.0,00:00.0,unapplied,11:30.6,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:30.6,1
817686,132832941,00:00.0,00:00.0,rejected,NULL,51:11.0,NULL,NULL,NULL,58:12.4,NULL,NULL,NULL,0,NULL,NULL,NULL
823100,132573484,00:00.0,00:00.0,assigned,50:57.2,NULL,50:57.2,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
823354,132832941,00:00.0,00:00.0,cancelled,10:59.9,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,10:59.9,1
823798,132832941,00:00.0,00:00.0,cancelled,11:13.5,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,11:13.6,1
826877,132760361,00:00.0,00:00.0,unapplied,11:29.4,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,55:15.6,11:29.4,1
826987,132760361,00:00.0,00:00.0,unapplied,11:41.6,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:41.6,1
827407,132399171,00:00.0,00:00.0,assigned,44:44.7,NULL,44:44.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
827825,132760361,00:00.0,00:00.0,unapplied,11:32.3,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:32.3,1
829014,132832941,00:00.0,00:00.0,assigned,58:12.3,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
829177,132616649,00:00.0,00:00.0,assigned,00:41.6,NULL,00:41.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
829986,132634138,00:00.0,00:00.0,assigned,44:38.3,NULL,44:38.3,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
830251,132760361,00:00.0,00:00.0,unapplied,11:30.2,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:30.2,1
831172,132832941,00:00.0,00:00.0,cancelled,10:59.7,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,10:59.7,1
832001,132832941,00:00.0,00:00.0,cancelled,10:59.5,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,10:59.5,1
832611,132760361,00:00.0,00:00.0,unapplied,11:38.2,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:38.2,1
832755,132760361,00:00.0,00:00.0,unapplied,11:43.7,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:43.7,1
832937,123915526,00:00.0,00:00.0,assigned,44:10.0,NULL,44:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
833299,132760361,00:00.0,00:00.0,unapplied,11:38.0,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,34:51.5,11:38.1,1
833301,132760361,00:00.0,00:00.0,unapplied,18:13.0,NULL,18:13.0,18:16.9,NULL,NULL,44:10.4,NULL,NULL,0,26:35.4,NULL,NULL
833324,132760361,00:00.0,00:00.0,unapplied,10:18.4,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,10:18.4,1
833337,132760361,00:00.0,00:00.0,unapplied,11:30.9,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:30.9,1
834681,132310324,00:00.0,00:00.0,assigned,21:41.2,NULL,21:41.2,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
836208,132832941,00:00.0,00:00.0,cancelled,11:06.0,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,11:06.1,1
836496,132524585,00:00.0,00:00.0,assigned,54:34.0,NULL,54:34.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
836659,132535929,00:00.0,00:00.0,assigned,06:30.8,NULL,06:30.8,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
836854,129977707,00:00.0,00:00.0,cancelled,17:10.0,NULL,17:10.0,29:10.0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
837312,132760361,00:00.0,00:00.0,unapplied,11:30.7,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:30.7,1
837344,132760361,00:00.0,00:00.0,unapplied,11:30.8,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:30.8,1
837430,132618851,00:00.0,00:00.0,assigned,02:31.9,NULL,02:31.9,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
840429,132760361,00:00.0,00:00.0,unapplied,11:44.3,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:44.5,1
841469,132832941,00:00.0,00:00.0,rejected,NULL,22:00.8,NULL,NULL,NULL,58:12.4,NULL,NULL,NULL,0,57:10.7,NULL,NULL
841830,132760361,00:00.0,00:00.0,unapplied,11:35.8,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:35.9,1
841853,132832941,00:00.0,00:00.0,rejected,11:11.3,20:16.1,NULL,NULL,NULL,58:12.4,NULL,NULL,NULL,0,20:11.2,11:11.3,1
842035,132832941,00:00.0,00:00.0,rejected,NULL,44:48.3,NULL,NULL,NULL,58:12.4,NULL,NULL,NULL,0,NULL,NULL,NULL
843333,132832941,00:00.0,00:00.0,cancelled,11:04.3,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,45:51.8,11:04.3,1
846359,132857841,00:00.0,00:00.0,assigned,16:53.8,NULL,16:53.8,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
887197,132832941,00:00.0,00:00.0,cancelled,11:10.1,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,11:10.2,1
1007673,133243228,00:00.0,00:00.0,assigned,26:10.0,NULL,26:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1016233,132910590,00:00.0,00:00.0,cancelled,07:45.0,NULL,07:45.0,46:03.2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1051153,132537037,00:00.0,00:00.0,assigned,06:56.9,NULL,06:56.9,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1051573,132504917,00:00.0,00:00.0,assigned,33:26.0,NULL,02:06.3,15:37.3,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1051840,132760361,00:00.0,00:00.0,unapplied,11:28.7,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,19:50.1,11:28.7,1
1067829,132832941,00:00.0,00:00.0,rejected,NULL,25:58.0,NULL,NULL,NULL,58:12.4,NULL,NULL,NULL,0,NULL,NULL,NULL
1068170,128979360,00:00.0,00:00.0,assigned,06:02.6,NULL,06:02.6,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1068601,132832941,00:00.0,00:00.0,cancelled,11:12.4,NULL,NULL,34:01.2,NULL,NULL,NULL,NULL,NULL,0,NULL,11:12.4,1
1068704,130843185,00:00.0,00:00.0,rejected,NULL,08:55.9,NULL,NULL,NULL,27:21.8,NULL,NULL,NULL,0,19:05.0,NULL,NULL
1079922,132452560,00:00.0,00:00.0,assigned,12:24.3,NULL,12:24.3,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1080308,132760361,00:00.0,00:00.0,unapplied,11:28.9,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:28.9,1
1085769,132504917,00:00.0,00:00.0,cancelled,15:37.3,NULL,15:37.3,02:06.3,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1085810,132913011,00:00.0,00:00.0,assigned,11:13.2,NULL,11:13.2,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1094318,132832941,00:00.0,00:00.0,rejected,10:17.6,10:38.2,NULL,NULL,NULL,58:12.4,NULL,NULL,NULL,0,25:19.2,10:17.6,1
1098509,132832941,00:00.0,00:00.0,rejected,NULL,19:18.6,NULL,NULL,NULL,58:12.4,NULL,NULL,NULL,0,NULL,NULL,NULL
1098658,132832941,00:00.0,00:00.0,cancelled,06:48.6,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,12:42.9,06:48.6,1
1100738,132358395,00:00.0,00:00.0,assigned,27:00.3,NULL,27:00.3,NULL,NULL,NULL,NULL,NULL,NULL,0,40:20.3,NULL,NULL
1101460,132832941,00:00.0,00:00.0,rejected,11:08.7,48:55.5,NULL,NULL,NULL,58:12.4,NULL,NULL,NULL,0,48:55.8,11:08.8,1
1101513,132485080,00:00.0,00:00.0,assigned,09:31.9,NULL,09:31.9,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1102104,132760361,00:00.0,00:00.0,unapplied,11:44.8,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:44.9,1
1105309,132832941,00:00.0,00:00.0,cancelled,06:49.4,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,06:49.4,1
1105755,132551278,00:00.0,00:00.0,assigned,16:10.9,NULL,16:10.9,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1105976,132250529,00:00.0,00:00.0,assigned,08:05.7,NULL,08:05.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1105977,132832941,00:00.0,00:00.0,cancelled,11:06.4,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,11:06.4,1
1107096,132760361,00:00.0,00:00.0,unapplied,11:33.5,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:33.5,1
1107144,132832941,00:00.0,00:00.0,cancelled,11:11.0,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,11:11.0,1
1107219,132760361,00:00.0,00:00.0,unapplied,11:30.0,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:30.0,1
1114879,132760361,00:00.0,00:00.0,unapplied,11:36.2,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:36.2,1
1122588,132832941,00:00.0,00:00.0,cancelled,11:08.6,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,11:08.6,1
1123406,132832941,00:00.0,00:00.0,rejected,NULL,49:37.1,NULL,NULL,NULL,58:12.4,NULL,NULL,NULL,0,NULL,NULL,NULL
1124308,132832941,00:00.0,00:00.0,cancelled,11:12.9,NULL,NULL,58:12.3,NULL,NULL,NULL,NULL,NULL,0,NULL,11:12.9,1
1124536,132371357,00:00.0,00:00.0,rejected,NULL,34:15.4,NULL,NULL,NULL,02:25.9,NULL,NULL,NULL,0,NULL,NULL,NULL
1134841,132832941,00:00.0,00:00.0,rejected,NULL,49:27.5,NULL,NULL,NULL,58:12.4,NULL,NULL,NULL,0,NULL,NULL,NULL
1136908,132760361,00:00.0,00:00.0,unapplied,11:45.0,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:45.1,1
1137492,132760361,00:00.0,00:00.0,unapplied,11:37.4,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:37.4,1
1138391,133681224,00:00.0,00:00.0,assigned,50:20.5,NULL,50:20.5,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1146341,132287219,00:00.0,00:00.0,assigned,01:28.3,NULL,01:28.3,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1146421,132566478,00:00.0,00:00.0,assigned,43:20.6,NULL,34:04.3,50:08.9,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1146540,132559362,00:00.0,00:00.0,assigned,29:09.7,NULL,29:09.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1146627,132560468,00:00.0,00:00.0,assigned,31:18.1,NULL,31:18.1,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1146749,132566478,00:00.0,00:00.0,rejected,NULL,45:42.1,NULL,NULL,NULL,34:04.4,NULL,NULL,NULL,0,42:50.4,NULL,NULL
1147342,132287219,00:00.0,00:00.0,cancelled,01:23.5,NULL,01:23.5,01:28.3,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1162432,132371357,00:00.0,00:00.0,rejected,NULL,48:38.2,NULL,NULL,NULL,02:25.9,NULL,NULL,NULL,0,NULL,NULL,NULL
1162872,132314949,00:00.0,00:00.0,assigned,17:39.3,NULL,17:39.3,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1164180,132303201,00:00.0,00:00.0,assigned,25:39.7,NULL,25:39.7,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1164703,132613135,00:00.0,00:00.0,assigned,58:11.0,NULL,58:11.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1166544,132760361,00:00.0,00:00.0,unapplied,11:39.8,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,36:43.8,11:39.9,1
1169647,132760361,00:00.0,00:00.0,unapplied,11:45.3,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:45.4,1
1172420,132832941,00:00.0,00:00.0,rejected,NULL,11:47.8,NULL,NULL,NULL,58:12.4,NULL,NULL,NULL,0,NULL,NULL,NULL
1172919,132760361,00:00.0,00:00.0,unapplied,11:45.4,NULL,NULL,43:47.9,NULL,NULL,44:10.4,NULL,NULL,0,NULL,11:45.5,1
1173474,131961340,00:00.0,00:00.0,assigned,51:23.0,NULL,51:23.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
1179531,129977707,00:00.0,00:00.0,assigned,29:10.0,NULL,29:10.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
60432,132630661,00:00.0,00:00.0,cancelled,03:04.4,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:04.4,1
60451,132630661,00:00.0,00:00.0,cancelled,03:04.7,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:04.7,1
60497,132630661,00:00.0,00:00.0,cancelled,02:58.0,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,46:02.8,02:58.0,1
60522,132630661,00:00.0,00:00.0,cancelled,03:11.9,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:11.9,1
60590,132630661,00:00.0,00:00.0,cancelled,03:12.1,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,31:31.5,03:12.2,1
60598,132630661,00:00.0,00:00.0,cancelled,03:00.3,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:01.4,1
60721,132630661,00:00.0,00:00.0,cancelled,01:55.6,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,01:55.7,1
60858,132630661,00:00.0,00:00.0,cancelled,03:12.7,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:13.3,1
60900,132630661,00:00.0,00:00.0,cancelled,03:14.3,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,17:38.0,03:14.4,1
60960,132630661,00:00.0,00:00.0,cancelled,03:04.8,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:04.8,1
60980,132630661,00:00.0,00:00.0,cancelled,02:51.8,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,39:26.7,02:51.8,1
61037,132630661,00:00.0,00:00.0,cancelled,03:14.9,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:15.0,1
61040,132630661,00:00.0,00:00.0,cancelled,03:00.1,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:00.1,1
61051,132630661,00:00.0,00:00.0,cancelled,03:15.6,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:16.0,1
61066,132630661,00:00.0,00:00.0,cancelled,03:16.3,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,21:35.3,03:16.3,1
61079,132630661,00:00.0,00:00.0,rejected,NULL,37:44.1,NULL,NULL,NULL,30:12.0,NULL,NULL,NULL,0,NULL,NULL,NULL
61134,132630661,00:00.0,00:00.0,cancelled,03:08.6,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:08.6,1
61441,132630661,00:00.0,00:00.0,cancelled,02:56.9,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,20:19.4,02:57.0,1
61531,132630661,00:00.0,00:00.0,cancelled,02:16.1,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:16.2,1
61569,132630661,00:00.0,00:00.0,cancelled,02:59.1,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,15:12.3,02:59.2,1
61755,132630661,00:00.0,00:00.0,cancelled,03:08.8,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:08.8,1
61936,132630661,00:00.0,00:00.0,cancelled,03:16.8,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:16.8,1
62000,132630661,00:00.0,00:00.0,cancelled,02:49.0,NULL,38:05.2,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:50.5,1
62197,132630661,00:00.0,00:00.0,cancelled,02:47.3,NULL,NULL,30:11.9,43:41.0,NULL,NULL,NULL,NULL,0,43:32.8,02:47.4,1
62284,132630661,00:00.0,00:00.0,cancelled,03:07.8,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:07.9,1
62293,132630661,00:00.0,00:00.0,cancelled,03:16.9,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:17.0,1
62359,132630661,00:00.0,00:00.0,cancelled,03:00.0,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:00.0,1
62362,132630661,00:00.0,00:00.0,cancelled,02:59.7,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:59.7,1
62582,132630661,00:00.0,00:00.0,cancelled,02:47.2,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:47.2,1
62598,132630661,00:00.0,00:00.0,cancelled,02:58.7,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:58.7,1
62691,132630661,00:00.0,00:00.0,cancelled,02:59.8,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,49:22.8,02:59.9,1
62973,132630661,00:00.0,00:00.0,cancelled,01:55.9,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,01:55.9,1
63051,132630661,00:00.0,00:00.0,cancelled,02:52.0,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:52.0,1
63094,132630661,00:00.0,00:00.0,cancelled,02:51.5,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:51.5,1
63110,132630661,00:00.0,00:00.0,cancelled,03:02.4,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:02.4,1
63360,132630661,00:00.0,00:00.0,cancelled,03:07.6,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:07.7,1
63457,132630661,00:00.0,00:00.0,rejected,02:57.2,01:28.0,NULL,NULL,NULL,30:12.0,NULL,NULL,NULL,0,35:41.3,02:57.3,1
63497,132630661,00:00.0,00:00.0,cancelled,02:53.8,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:53.9,1
63590,132630661,00:00.0,00:00.0,cancelled,03:09.1,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:09.2,1
63883,132630661,00:00.0,00:00.0,cancelled,02:47.0,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:47.0,1
63964,132630661,00:00.0,00:00.0,cancelled,03:09.3,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,26:35.4,03:09.3,1
64061,132630661,00:00.0,00:00.0,cancelled,03:09.7,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,06:32.3,03:09.7,1
64191,132630661,00:00.0,00:00.0,rejected,02:58.9,16:18.9,NULL,NULL,NULL,30:12.0,NULL,NULL,NULL,0,23:59.4,02:59.0,1
64360,132630661,00:00.0,00:00.0,cancelled,02:58.2,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:58.2,1
64545,132630661,00:00.0,00:00.0,cancelled,02:58.3,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:58.3,1
64622,132630661,00:00.0,00:00.0,cancelled,30:11.9,NULL,30:11.9,05:36.3,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
64850,132630661,00:00.0,00:00.0,cancelled,03:04.2,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:04.2,1
64882,132630661,00:00.0,00:00.0,cancelled,02:50.8,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:50.9,1
64928,132630661,00:00.0,00:00.0,cancelled,02:51.1,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:51.2,1
64953,132630661,00:00.0,00:00.0,cancelled,02:51.3,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:51.4,1
64954,132630661,00:00.0,00:00.0,assigned,05:36.3,NULL,05:36.3,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
64998,132630661,00:00.0,00:00.0,cancelled,03:03.3,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:03.3,1
65196,132630661,00:00.0,00:00.0,cancelled,02:57.7,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:57.8,1
65406,132630661,00:00.0,00:00.0,cancelled,03:03.8,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:03.8,1
65483,132630661,00:00.0,00:00.0,cancelled,03:09.9,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:10.4,1
65492,132630661,00:00.0,00:00.0,cancelled,03:05.9,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:05.9,1
66117,132630661,00:00.0,00:00.0,cancelled,02:55.2,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,50:07.9,02:55.3,1
66212,132630661,00:00.0,00:00.0,cancelled,02:50.8,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:50.8,1
119718,132477469,00:00.0,00:00.0,assigned,58:07.3,NULL,58:07.3,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
194233,132630661,00:00.0,00:00.0,cancelled,01:55.4,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,27:11.8,01:55.4,1
260656,132400529,00:00.0,00:00.0,assigned,39:05.0,NULL,39:05.0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
301343,132630661,00:00.0,00:00.0,cancelled,02:55.7,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:56.2,1
357098,132630661,00:00.0,00:00.0,rejected,03:05.1,04:14.4,NULL,NULL,NULL,30:12.0,NULL,NULL,NULL,0,48:13.3,03:05.1,1
359905,132543330,00:00.0,00:00.0,assigned,10:53.8,NULL,10:53.8,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
475839,132630661,00:00.0,00:00.0,cancelled,02:52.2,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,02:52.2,1
480936,132630661,00:00.0,00:00.0,cancelled,03:10.8,NULL,NULL,30:11.9,NULL,NULL,NULL,NULL,NULL,0,NULL,03:10.8,1
